,Unnamed: 0,run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.val_MAE,metrics.loss,metrics.val_MSE,metrics.test_MSE,metrics.val_RMSE,metrics.mse,metrics.test_MAE,metrics.test_RMSE,metrics.best_val_RMSE,params.shuffle,params.opt_beta_1,params.opt_learning_rate,params.opt_epsilon,params.kernel_weight,params.opt_decay,params.sample_weight,params.kernel_regularizer,params.validation_batch_size,params.steps_per_epoch,params.class_weight,params.use_multiprocessing,params.opt_name,params.opt_amsgrad,params.learning_rate,params.num_units,params.epochs,params.validation_steps,params.workers,params.max_queue_size,params.batch_size,params.validation_split,params.activation,params.num_layers,params.validation_freq,params.initial_epoch,params.opt_beta_2,tags.mlflow.log-model.history,tags.mlflow.source.type,tags.mlflow.source.name,tags.mlflow.user,tags.mlflow.source.git.commit,tags.mlflow.parentRunId,tags.best_run,tags.mlflow.runName
170,170,a9cb46bcfae448dd88cb6b66133a834b,1,FINISHED,./mlruns/1/a9cb46bcfae448dd88cb6b66133a834b/artifacts,2022-04-05 11:34:56.473000+00:00,2022-04-05 11:35:20.645000+00:00,0.3380519,0.5187456011772156,0.16587734,0.16543354,0.58142227,0.1669403314590454,0.33049303,0.57488525,,True,0.9,0.001,1e-07,1e-09,0.0,None,l1,None,None,None,False,Adam,False,0.001,115.0,1.0,None,1.0,10.0,None,0.0,sigmoid,11.0,1.0,0.0,0.999,"[{""run_id"": ""a9cb46bcfae448dd88cb6b66133a834b"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:35:12.444470"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""fba720efe5e34825b5d8de117b081afb""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
171,171,df2f19f46445468d975b4b45970c268b,1,FINISHED,./mlruns/1/df2f19f46445468d975b4b45970c268b/artifacts,2022-04-05 11:34:42.347000+00:00,2022-04-05 11:34:55.824000+00:00,0.20384376,0.3750296831130981,0.102855235,0.102246776,0.45149058,0.1171959862112999,0.1864352,0.4317814,,True,0.9,0.001,1e-07,1.584893192461111e-07,0.0,None,l2,None,None,None,False,Adam,False,0.001,99.0,1.0,None,1.0,10.0,None,0.0,tanh,2.0,1.0,0.0,0.999,"[{""run_id"": ""df2f19f46445468d975b4b45970c268b"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:34:50.126233"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""7c228429aec44fe7bab5e54ac6a5ab2f""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
172,172,10f459e7c04e43e086501b8efb26e91b,1,FINISHED,./mlruns/1/10f459e7c04e43e086501b8efb26e91b/artifacts,2022-04-05 11:34:25.364000+00:00,2022-04-05 11:34:52.435000+00:00,0.34950307,0.5101099610328674,0.1689653,0.16564475,0.59118783,0.1640002131462097,0.32240137,0.567804,,True,0.9,0.001,1e-07,6.30957344480193e-07,0.0,None,l2,None,None,None,False,Adam,False,0.001,20.0,1.0,None,1.0,10.0,None,0.0,sigmoid,15.0,1.0,0.0,0.999,"[{""run_id"": ""10f459e7c04e43e086501b8efb26e91b"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:34:42.322808"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""a1a961439cf949d9bd929b1d11d21e3a""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
173,173,e60c5e1ed69c4c69b164ed15917f0e6a,1,FINISHED,./mlruns/1/e60c5e1ed69c4c69b164ed15917f0e6a/artifacts,2022-04-05 11:34:08.208000+00:00,2022-04-05 11:34:38.339000+00:00,0.49431512,1.5070276260375977,0.24449973,0.2522294,0.70307547,0.256143182516098,0.5022158,0.70867187,,True,0.9,0.0001,1e-07,0.0002511886431509,0.0,None,l1,None,None,None,False,Adam,False,0.0001,37.0,1.0,None,1.0,10.0,None,0.0,softmax,14.0,1.0,0.0,0.999,"[{""run_id"": ""e60c5e1ed69c4c69b164ed15917f0e6a"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:34:27.985161"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""3a7a191128b64325a5493b2a9f79d3e6""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
174,174,a3a4b23c096941fba58b28f04ed315e3,1,FINISHED,./mlruns/1/a3a4b23c096941fba58b28f04ed315e3/artifacts,2022-04-05 11:33:55.910000+00:00,2022-04-05 11:34:21.034000+00:00,0.48477164,0.5780424475669861,0.30673894,0.17776129,0.69625545,0.1936486959457397,0.39544258,0.62884223,,True,0.9,0.0001,1e-07,3.9810717055349694e-10,0.0,None,l2,None,None,None,False,Adam,False,0.0001,22.0,1.0,None,1.0,10.0,None,0.0,sigmoid,13.0,1.0,0.0,0.999,"[{""run_id"": ""a3a4b23c096941fba58b28f04ed315e3"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:34:10.631573"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""c3a7dccb32af45ccb7c5996657e24518""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
175,175,952208c4cb9b461892822483a1a48cc4,1,FINISHED,./mlruns/1/952208c4cb9b461892822483a1a48cc4/artifacts,2022-04-05 11:33:28.723000+00:00,2022-04-05 11:34:03.361000+00:00,0.30254453,0.5558578372001648,0.15822849,0.15239012,0.5500405,0.1787400394678115,0.29168683,0.54008037,,True,0.9,0.0001,1e-07,7.943282347242805e-07,0.0,None,l1,None,None,None,False,Adam,False,0.0001,126.0,1.0,None,1.0,10.0,None,0.0,relu,17.0,1.0,0.0,0.999,"[{""run_id"": ""952208c4cb9b461892822483a1a48cc4"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:33:53.551999"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""152edd8f33bb41b7a63cfaeff970a17b""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
176,176,c1644ed475fa43c3bac51e7d659099e3,1,FINISHED,./mlruns/1/c1644ed475fa43c3bac51e7d659099e3/artifacts,2022-04-05 11:33:17.579000+00:00,2022-04-05 11:33:51.299000+00:00,0.32112715,0.5243828892707825,0.16385758,0.17440042,0.5666808,0.1691376566886901,0.3859407,0.6212413,,True,0.9,0.01,1e-07,1.2589254117941663e-09,0.0,None,l1,None,None,None,False,Adam,False,0.01,33.0,1.0,None,1.0,10.0,None,0.0,tanh,17.0,1.0,0.0,0.999,"[{""run_id"": ""c1644ed475fa43c3bac51e7d659099e3"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:33:40.212101"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""a31854e14d3e48dbb81cad8141b90134""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
177,177,4a6f40a963254ecdabf6b45927c17a69,1,FINISHED,./mlruns/1/4a6f40a963254ecdabf6b45927c17a69/artifacts,2022-04-05 11:32:43.342000+00:00,2022-04-05 11:33:24.238000+00:00,0.33157477,0.5255647897720337,0.16413578,0.16689935,0.5758253,0.1677080541849136,0.35313785,0.594254,,True,0.9,0.01,1e-07,1.584893192461111e-10,0.0,None,l1,None,None,None,False,Adam,False,0.01,72.0,1.0,None,1.0,10.0,None,0.0,relu,20.0,1.0,0.0,0.999,"[{""run_id"": ""4a6f40a963254ecdabf6b45927c17a69"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:33:14.736206"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""0a54d67537264568907201ccd999e7c0""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
178,178,ad7d1f5f4ede4738a8a95f631e8dcd21,1,FINISHED,./mlruns/1/ad7d1f5f4ede4738a8a95f631e8dcd21/artifacts,2022-04-05 11:32:40.361000+00:00,2022-04-05 11:33:13.264000+00:00,0.32735172,3.4898126125335693,0.16369815,0.16773468,0.5721466,0.1805898696184158,0.35877252,0.5989762,,True,0.9,0.01,1e-07,0.01,0.0,None,l2,None,None,None,False,Adam,False,0.01,81.0,1.0,None,1.0,10.0,None,0.0,tanh,17.0,1.0,0.0,0.999,"[{""run_id"": ""ad7d1f5f4ede4738a8a95f631e8dcd21"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:33:01.889150"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""7fb10415daaf499687a9a6b04932cedd""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
179,179,09ed4c106c474dba984e25eb11b5d906,1,FINISHED,./mlruns/1/09ed4c106c474dba984e25eb11b5d906/artifacts,2022-04-05 11:32:21.300000+00:00,2022-04-05 11:32:39.126000+00:00,0.20090148,0.4946763813495636,0.119437665,0.11861339,0.44822034,0.1564272940158844,0.24018437,0.49008608,,True,0.9,0.01,1e-07,3.1622776601683795e-10,0.0,None,l1,None,None,None,False,Adam,False,0.01,124.0,1.0,None,1.0,10.0,None,0.0,sigmoid,4.0,1.0,0.0,0.999,"[{""run_id"": ""09ed4c106c474dba984e25eb11b5d906"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:32:33.924950"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""0cf84a055ef947aabf6d85b35fb304c2""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
180,180,aaa4c04ef8b047e9b52da76b5678b1fc,1,FINISHED,./mlruns/1/aaa4c04ef8b047e9b52da76b5678b1fc/artifacts,2022-04-05 11:32:12.138000+00:00,2022-04-05 11:32:36.061000+00:00,0.32941526,0.53195720911026,0.16409956,0.16547668,0.5739471,0.1729710400104522,0.3347217,0.5785514,,True,0.9,0.001,1e-07,2.5118864315095717e-10,0.0,None,l1,None,None,None,False,Adam,False,0.001,74.0,1.0,None,1.0,10.0,None,0.0,sigmoid,11.0,1.0,0.0,0.999,"[{""run_id"": ""aaa4c04ef8b047e9b52da76b5678b1fc"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:32:26.793146"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""22395b4ff0384124a78fb2e9afb3742a""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
181,181,4194b863a4fb40ffb3cb7998532cd882,1,FINISHED,./mlruns/1/4194b863a4fb40ffb3cb7998532cd882/artifacts,2022-04-05 11:32:02.011000+00:00,2022-04-05 11:32:16.890000+00:00,0.20584458,0.4046661555767059,0.10467564,0.11154145,0.453701,0.1160829439759254,0.19760272,0.44452527,,True,0.9,0.01,1e-07,0.0001,0.0,None,l2,None,None,None,False,Adam,False,0.01,65.0,1.0,None,1.0,10.0,None,0.0,sigmoid,2.0,1.0,0.0,0.999,"[{""run_id"": ""4194b863a4fb40ffb3cb7998532cd882"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:32:10.569609"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""f27202a72dd24ae78df46715ece4950c""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
182,182,85cc7c0edfe54d3f81f15725eacf79ed,1,FINISHED,./mlruns/1/85cc7c0edfe54d3f81f15725eacf79ed/artifacts,2022-04-05 11:31:38.961000+00:00,2022-04-05 11:32:08.266000+00:00,0.49159828,0.6811739802360535,0.24182421,0.24051008,0.7011407,0.2440110296010971,0.49022844,0.7001631,,True,0.9,0.0001,1e-07,7.943282347242822e-09,0.0,None,l2,None,None,None,False,Adam,False,0.0001,82.0,1.0,None,1.0,10.0,None,0.0,softmax,10.0,1.0,0.0,0.999,"[{""run_id"": ""85cc7c0edfe54d3f81f15725eacf79ed"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:31:59.533130"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""259198c98e4447899ad0a643065719d2""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
183,183,5c8520230f874173aa341de993fb10ef,1,FINISHED,./mlruns/1/5c8520230f874173aa341de993fb10ef/artifacts,2022-04-05 11:31:21.916000+00:00,2022-04-05 11:31:57.798000+00:00,0.35382074,0.5438429713249207,0.16627741,0.165433,0.5948283,0.1697338670492172,0.33119228,0.5754931,,True,0.9,0.1,1e-07,0.0003981071705534,0.0,None,l2,None,None,None,False,Adam,False,0.1,16.0,1.0,None,1.0,10.0,None,0.0,sigmoid,19.0,1.0,0.0,0.999,"[{""run_id"": ""5c8520230f874173aa341de993fb10ef"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:31:46.723412"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""c39715c9e7914b80bbdb9d36445b6f98""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
184,184,4d20d3478c3c406d95f245b2ec654666,1,FINISHED,./mlruns/1/4d20d3478c3c406d95f245b2ec654666/artifacts,2022-04-05 11:31:06.681000+00:00,2022-04-05 11:31:34.154000+00:00,0.45206147,1.3805018663406372,0.21065193,0.18838409,0.6723552,0.2261484116315841,0.41760653,0.64622486,,True,0.9,0.0001,1e-07,0.0003981071705534,0.0,None,l1,None,None,None,False,Adam,False,0.0001,28.0,1.0,None,1.0,10.0,None,0.0,relu,11.0,1.0,0.0,0.999,"[{""run_id"": ""4d20d3478c3c406d95f245b2ec654666"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:31:23.774768"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""dbbea4b7cfbc482694858781f15b4208""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
185,185,d93c770d35204ca996cf0a9371d55fcd,1,FINISHED,./mlruns/1/d93c770d35204ca996cf0a9371d55fcd/artifacts,2022-04-05 11:31:02.658000+00:00,2022-04-05 11:31:17.887000+00:00,0.31122112,0.5022768974304199,0.1565571,0.14850993,0.55787194,0.1607268750667572,0.29901683,0.54682434,,True,0.9,0.001,1e-07,1e-05,0.0,None,l2,None,None,None,False,Adam,False,0.001,87.0,1.0,None,1.0,10.0,None,0.0,sigmoid,3.0,1.0,0.0,0.999,"[{""run_id"": ""d93c770d35204ca996cf0a9371d55fcd"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:31:09.390151"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""12df9cf654d2481aa85b07d232346c36""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
186,186,a8774a6c82854329b59bb6ffaba68973,1,FINISHED,./mlruns/1/a8774a6c82854329b59bb6ffaba68973/artifacts,2022-04-05 11:30:35.308000+00:00,2022-04-05 11:31:02.099000+00:00,0.32454538,6.140703201293945,0.16488306,0.1667757,0.56968886,0.1858900040388107,0.30955005,0.5563722,,True,0.9,0.1,1e-07,0.0001,0.0,None,l2,None,None,None,False,Adam,False,0.1,86.0,1.0,None,1.0,10.0,None,0.0,relu,7.0,1.0,0.0,0.999,"[{""run_id"": ""a8774a6c82854329b59bb6ffaba68973"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:30:55.795510"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""1d40e2fa85324197ac16ef318aafe985""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
187,187,4ab4104aab054c61883191e0117d610a,1,FINISHED,./mlruns/1/4ab4104aab054c61883191e0117d610a/artifacts,2022-04-05 11:30:33.339000+00:00,2022-04-05 11:30:58.679000+00:00,0.3103224,0.5465908050537109,0.15990132,0.1602528,0.5570659,0.1814785301685333,0.30660746,0.5537215,,True,0.9,0.0001,1e-07,1.9952623149688787e-06,0.0,None,l2,None,None,None,False,Adam,False,0.0001,75.0,1.0,None,1.0,10.0,None,0.0,relu,8.0,1.0,0.0,0.999,"[{""run_id"": ""4ab4104aab054c61883191e0117d610a"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:30:50.324851"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""7b5e02c8d8f044cfb5067affdb7606a7""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
188,188,7771252355b24640b5eedba466869b1c,1,FINISHED,./mlruns/1/7771252355b24640b5eedba466869b1c/artifacts,2022-04-05 11:30:11.305000+00:00,2022-04-05 11:30:28.689000+00:00,0.32190165,0.7036088109016418,0.153084,0.16736141,0.5673638,0.2512771487236023,0.36863807,0.60715574,,True,0.9,0.001,1e-07,1.9952623149688787e-06,0.0,None,l1,None,None,None,False,Adam,False,0.001,10.0,1.0,None,1.0,10.0,None,0.0,sigmoid,1.0,1.0,0.0,0.999,"[{""run_id"": ""7771252355b24640b5eedba466869b1c"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:30:23.879823"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""53022a1f9a704931b5fc1346868c9f9e""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
189,189,e156aa6648a844468be182714f8b7d01,1,FINISHED,./mlruns/1/e156aa6648a844468be182714f8b7d01/artifacts,2022-04-05 11:30:01.188000+00:00,2022-04-05 11:30:31.449000+00:00,0.32794482,0.5179891586303711,0.16376445,0.1654574,0.5726647,0.1669854968786239,0.32794684,0.5726664,,True,0.9,0.001,1e-07,2.511886431509577e-08,0.0,None,l2,None,None,None,False,Adam,False,0.001,81.0,1.0,None,1.0,10.0,None,0.0,sigmoid,16.0,1.0,0.0,0.999,"[{""run_id"": ""e156aa6648a844468be182714f8b7d01"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:30:22.753839"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""56bfd86154e64f84a24998184a7efa45""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
190,190,bc3c5e4f15ba41eda833bffe284e7b9c,1,FINISHED,./mlruns/1/bc3c5e4f15ba41eda833bffe284e7b9c/artifacts,2022-04-05 11:29:39.122000+00:00,2022-04-05 11:30:06.650000+00:00,0.22318652,2.239633560180664,0.10424614,0.10187879,0.4724262,0.1326666921377182,0.20636214,0.454271,,True,0.9,0.001,1e-07,0.01,0.0,None,l2,None,None,None,False,Adam,False,0.001,22.0,1.0,None,1.0,10.0,None,0.0,tanh,11.0,1.0,0.0,0.999,"[{""run_id"": ""bc3c5e4f15ba41eda833bffe284e7b9c"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:29:56.446814"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""9d1a8fba00514da6ba29c0112bdf1bda""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
191,191,9a46f0718bbd4c8b854a64a65fd61e83,1,FINISHED,./mlruns/1/9a46f0718bbd4c8b854a64a65fd61e83/artifacts,2022-04-05 11:29:24.030000+00:00,2022-04-05 11:29:57.297000+00:00,0.4472225,1.94027578830719,0.20527437,0.1997177,0.66874695,0.2217589020729065,0.43855745,0.6622367,,True,0.9,0.001,1e-07,0.0025118864315095,0.0,None,l2,None,None,None,False,Adam,False,0.001,81.0,1.0,None,1.0,10.0,None,0.0,softmax,15.0,1.0,0.0,0.999,"[{""run_id"": ""9a46f0718bbd4c8b854a64a65fd61e83"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:29:46.997662"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""ec4e9aa95b004600885efadffab915c6""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
192,192,3b3f97183338472688508f018e61e0dc,1,FINISHED,./mlruns/1/3b3f97183338472688508f018e61e0dc/artifacts,2022-04-05 11:29:06.876000+00:00,2022-04-05 11:29:34.552000+00:00,0.33235845,20.44966697692871,0.16335902,0.16550736,0.57650536,0.1738166660070419,0.33588406,0.57955503,,True,0.9,0.001,1e-07,0.0125892541179416,0.0,None,l1,None,None,None,False,Adam,False,0.001,30.0,1.0,None,1.0,10.0,None,0.0,sigmoid,15.0,1.0,0.0,0.999,"[{""run_id"": ""3b3f97183338472688508f018e61e0dc"", ""artifact_path"": ""model"", ""utc_time_created"": ""2022-04-05 11:29:24.374758"", ""flavors"": {""keras"": {""keras_module"": ""tensorflow.keras"", ""keras_version"": ""2.8.0"", ""save_format"": ""tf"", ""data"": ""data""}, ""python_function"": {""loader_module"": ""mlflow.keras"", ""python_version"": ""3.10.0"", ""data"": ""data"", ""env"": ""conda.yaml""}}, ""model_uuid"": ""30f31012b29f45c9a7298dfd112825c9""}]",LOCAL,C:\Program Files\spark-3.2.1-bin-hadoop3.2\python\lib\pyspark.zip\pyspark\worker.py,Gebruiker,,,,
